WID	WORD	LABEL	FACTOR	VALUE
134	からいって	からいって-0051P=4xx=01-立場-根拠-カラスルト類	SPEAK	0.629070949
135	からいって	からいって-0051P=4xx=01-立場-根拠-カラスルト類	LISTEN	0.707514793
136	をもっての	をもっての-0063D=1xx=44-基準-基準-ヲモッテ類	KNOW	0.769444156
137	をもっての	をもっての-0063D=1xx=44-基準-基準-ヲモッテ類	WRITE	0.035279266
138	をもっての	をもっての-0063D=1xx=44-基準-基準-ヲモッテ類	READ	0.201692827
139	をもっての	をもっての-0063D=1xx=44-基準-基準-ヲモッテ類	SPEAK	0.035581659
140	をもっての	をもっての-0063D=1xx=44-基準-基準-ヲモッテ類	LISTEN	0.115333211
141	をもって	をもって-0063P=1xx=01-基準-基準-ヲモッテ類	KNOW	1.911326437
142	をもって	をもって-0063P=1xx=01-基準-基準-ヲモッテ類	WRITE	0.966985514
143	をもって	をもって-0063P=1xx=01-基準-基準-ヲモッテ類	READ	1.200081536
144	をもって	をもって-0063P=1xx=01-基準-基準-ヲモッテ類	SPEAK	0.824646676
145	をもって	をもって-0063P=1xx=01-基準-基準-ヲモッテ類	LISTEN	1.051256499
146	でもっての	でもっての-0072D=1xx=44-仲介-原因-デモッテ類	KNOW	1.00146234
147	でもっての	でもっての-0072D=1xx=44-仲介-原因-デモッテ類	WRITE	-0.217096826
148	でもっての	でもっての-0072D=1xx=44-仲介-原因-デモッテ類	READ	-0.027740953
149	でもっての	でもっての-0072D=1xx=44-仲介-原因-デモッテ類	SPEAK	-0.267775421
150	でもっての	でもっての-0072D=1xx=44-仲介-原因-デモッテ類	LISTEN	0.09204861
151	でもって	でもって-0073P=1xx=01-基準-基準-ヲモッテ類	KNOW	1.699029872
152	でもって	でもって-0073P=1xx=01-基準-基準-ヲモッテ類	WRITE	0.555137231
153	でもって	でもって-0073P=1xx=01-基準-基準-ヲモッテ類	READ	0.766380281
154	でもって	でもって-0073P=1xx=01-基準-基準-ヲモッテ類	SPEAK	0.815572963
155	でもって	でもって-0073P=1xx=01-基準-基準-ヲモッテ類	LISTEN	1.024525836
156	にたいしての	にたいしての-0082D=1xx=44-割合-割合-ニタイシテ類	KNOW	1.880242941
157	にたいしての	にたいしての-0082D=1xx=44-割合-割合-ニタイシテ類	WRITE	1.192937318
158	にたいしての	にたいしての-0082D=1xx=44-割合-割合-ニタイシテ類	READ	1.214871189
159	にたいしての	にたいしての-0082D=1xx=44-割合-割合-ニタイシテ類	SPEAK	1.057681195
160	にたいしての	にたいしての-0082D=1xx=44-割合-割合-ニタイシテ類	LISTEN	1.135135743
161	にたいする	にたいする-0082D=2xx=46-割合-割合-ニタイシテ類	KNOW	1.575384998
162	にたいする	にたいする-0082D=2xx=46-割合-割合-ニタイシテ類	WRITE	0.936644771
163	にたいする	にたいする-0082D=2xx=46-割合-割合-ニタイシテ類	READ	1.192533216
164	にたいする	にたいする-0082D=2xx=46-割合-割合-ニタイシテ類	SPEAK	0.855850629
165	にたいする	にたいする-0082D=2xx=46-割合-割合-ニタイシテ類	LISTEN	0.945556113
166	にたいした	にたいした-0082D=3xx=53-割合-割合-ニタイシテ類	KNOW	0.882343309
167	にたいした	にたいした-0082D=3xx=53-割合-割合-ニタイシテ類	WRITE	0.094497329
168	にたいした	にたいした-0082D=3xx=53-割合-割合-ニタイシテ類	READ	0.218699183
169	にたいした	にたいした-0082D=3xx=53-割合-割合-ニタイシテ類	SPEAK	0.11182119
170	にたいした	にたいした-0082D=3xx=53-割合-割合-ニタイシテ類	LISTEN	0.116468326
171	にたいして	にたいして-0082P=1xx=01-割合-割合-ニタイシテ類	KNOW	1.840780509
172	にたいして	にたいして-0082P=1xx=01-割合-割合-ニタイシテ類	WRITE	1.364426043
173	にたいして	にたいして-0082P=1xx=01-割合-割合-ニタイシテ類	READ	1.503164251
174	にたいして	にたいして-0082P=1xx=01-割合-割合-ニタイシテ類	SPEAK	1.292322661
175	にたいして	にたいして-0082P=1xx=01-割合-割合-ニタイシテ類	LISTEN	1.402206058
176	にたいしちゃ	にたいしちゃ-0081P=1hx=34-対象-指向-ニタイシテ類	KNOW	0.399461604
177	にたいしちゃ	にたいしちゃ-0081P=1hx=34-対象-指向-ニタイシテ類	WRITE	-0.132450649
178	にたいしちゃ	にたいしちゃ-0081P=1hx=34-対象-指向-ニタイシテ類	READ	-0.053040862
179	にたいしちゃ	にたいしちゃ-0081P=1hx=34-対象-指向-ニタイシテ類	SPEAK	-0.17558225
180	にたいしちゃ	にたいしちゃ-0081P=1hx=34-対象-指向-ニタイシテ類	LISTEN	-0.075156203
181	にたいし	にたいし-0082P=2xx=04-割合-割合-ニタイシテ類	KNOW	0.903447632
182	にたいし	にたいし-0082P=2xx=04-割合-割合-ニタイシテ類	WRITE	0.459373698
183	にたいし	にたいし-0082P=2xx=04-割合-割合-ニタイシテ類	READ	0.59142067
184	にたいし	にたいし-0082P=2xx=04-割合-割合-ニタイシテ類	SPEAK	0.387676742
185	にたいし	にたいし-0082P=2xx=04-割合-割合-ニタイシテ類	LISTEN	0.544141428
186	についての	についての-0092D=1xx=44-割合-割合-ニタイシテ類	KNOW	1.935891653
187	についての	についての-0092D=1xx=44-割合-割合-ニタイシテ類	WRITE	1.284405666
188	についての	についての-0092D=1xx=44-割合-割合-ニタイシテ類	READ	1.524255395
189	についての	についての-0092D=1xx=44-割合-割合-ニタイシテ類	SPEAK	1.239574803
190	についての	についての-0092D=1xx=44-割合-割合-ニタイシテ類	LISTEN	1.422905671
191	について	について-0092P=1xx=01-割合-割合-ニタイシテ類	KNOW	2.0996849
192	について	について-0092P=1xx=01-割合-割合-ニタイシテ類	WRITE	1.855713296
193	について	について-0092P=1xx=01-割合-割合-ニタイシテ類	READ	1.931123653
194	について	について-0092P=1xx=01-割合-割合-ニタイシテ類	SPEAK	1.737982068
195	について	について-0092P=1xx=01-割合-割合-ニタイシテ類	LISTEN	1.842145201
196	についちゃ	についちゃ-0091P=1hx=34-対象-関連-ニツイテ類	KNOW	0.616472645
197	についちゃ	についちゃ-0091P=1hx=34-対象-関連-ニツイテ類	WRITE	-0.130859029
198	についちゃ	についちゃ-0091P=1hx=34-対象-関連-ニツイテ類	READ	-0.211686703
199	についちゃ	についちゃ-0091P=1hx=34-対象-関連-ニツイテ類	SPEAK	-0.202031749
200	についちゃ	についちゃ-0091P=1hx=34-対象-関連-ニツイテ類	LISTEN	-0.136594213
201	につき	につき-0181P=1xx=04-立場-根拠-ニツキ類	KNOW	1.68816601
202	につき	につき-0181P=1xx=04-立場-根拠-ニツキ類	WRITE	1.049943504
203	につき	につき-0181P=1xx=04-立場-根拠-ニツキ類	READ	1.220333843
204	につき	につき-0181P=1xx=04-立場-根拠-ニツキ類	SPEAK	0.718929491
205	につき	につき-0181P=1xx=04-立場-根拠-ニツキ類	LISTEN	0.853203693
206	にかんしての	にかんしての-0101D=1xx=44-対象-関連-ニツイテ類	KNOW	1.556889538
207	にかんしての	にかんしての-0101D=1xx=44-対象-関連-ニツイテ類	WRITE	0.88732345
208	にかんしての	にかんしての-0101D=1xx=44-対象-関連-ニツイテ類	READ	1.108178083
209	にかんしての	にかんしての-0101D=1xx=44-対象-関連-ニツイテ類	SPEAK	0.811183213
210	にかんしての	にかんしての-0101D=1xx=44-対象-関連-ニツイテ類	LISTEN	0.931627838
211	にかんする	にかんする-0101D=2xx=46-対象-関連-ニツイテ類	KNOW	1.331618686
212	にかんする	にかんする-0101D=2xx=46-対象-関連-ニツイテ類	WRITE	0.917493823
213	にかんする	にかんする-0101D=2xx=46-対象-関連-ニツイテ類	READ	1.040871758
214	にかんする	にかんする-0101D=2xx=46-対象-関連-ニツイテ類	SPEAK	0.85523085
215	にかんする	にかんする-0101D=2xx=46-対象-関連-ニツイテ類	LISTEN	0.828125204
216	にかんした	にかんした-0101D=3xx=53-対象-関連-ニツイテ類	KNOW	0.368233059
217	にかんした	にかんした-0101D=3xx=53-対象-関連-ニツイテ類	WRITE	0.130837413
218	にかんした	にかんした-0101D=3xx=53-対象-関連-ニツイテ類	READ	0.144115107
219	にかんした	にかんした-0101D=3xx=53-対象-関連-ニツイテ類	SPEAK	-0.254379797
220	にかんした	にかんした-0101D=3xx=53-対象-関連-ニツイテ類	LISTEN	0.021403255
221	にかんして	にかんして-0101P=1xx=01-対象-関連-ニツイテ類	KNOW	1.672613853
222	にかんして	にかんして-0101P=1xx=01-対象-関連-ニツイテ類	WRITE	1.158415788
223	にかんして	にかんして-0101P=1xx=01-対象-関連-ニツイテ類	READ	1.233975509
224	にかんして	にかんして-0101P=1xx=01-対象-関連-ニツイテ類	SPEAK	1.085123585
225	にかんして	にかんして-0101P=1xx=01-対象-関連-ニツイテ類	LISTEN	1.217070895
226	にかんしちゃ	にかんしちゃ-0101P=1hx=34-対象-関連-ニツイテ類	KNOW	0.639715407
227	にかんしちゃ	にかんしちゃ-0101P=1hx=34-対象-関連-ニツイテ類	WRITE	-0.068387369
228	にかんしちゃ	にかんしちゃ-0101P=1hx=34-対象-関連-ニツイテ類	READ	0.024705337
229	にかんしちゃ	にかんしちゃ-0101P=1hx=34-対象-関連-ニツイテ類	SPEAK	0.130785004
230	にかんしちゃ	にかんしちゃ-0101P=1hx=34-対象-関連-ニツイテ類	LISTEN	0.221558719
231	にかんし	にかんし-0101P=2xx=04-対象-関連-ニツイテ類	KNOW	0.753797579
232	にかんし	にかんし-0101P=2xx=04-対象-関連-ニツイテ類	WRITE	0.127125766
233	にかんし	にかんし-0101P=2xx=04-対象-関連-ニツイテ類	READ	0.377590311
234	にかんし	にかんし-0101P=2xx=04-対象-関連-ニツイテ類	SPEAK	0.072005168
235	にかんし	にかんし-0101P=2xx=04-対象-関連-ニツイテ類	LISTEN	0.181858721
236	にかけての	にかけての-0113D=1xx=44-範囲-範囲-ニカケテ類	KNOW	1.026040148
237	にかけての	にかけての-0113D=1xx=44-範囲-範囲-ニカケテ類	WRITE	0.334627629
238	にかけての	にかけての-0113D=1xx=44-範囲-範囲-ニカケテ類	READ	0.498994982
239	にかけての	にかけての-0113D=1xx=44-範囲-範囲-ニカケテ類	SPEAK	0.220281074
240	にかけての	にかけての-0113D=1xx=44-範囲-範囲-ニカケテ類	LISTEN	0.300039143
241	にかけちゃ	にかけちゃ-0113P=1hx=34-範囲-範囲-ニカケテ類	KNOW	1.061540734
242	にかけちゃ	にかけちゃ-0113P=1hx=34-範囲-範囲-ニカケテ類	WRITE	-0.152054109
243	にかけちゃ	にかけちゃ-0113P=1hx=34-範囲-範囲-ニカケテ類	READ	0.225512896
244	にかけちゃ	にかけちゃ-0113P=1hx=34-範囲-範囲-ニカケテ類	SPEAK	0.071091474
245	にかけちゃ	にかけちゃ-0113P=1hx=34-範囲-範囲-ニカケテ類	LISTEN	0.12488019
246	にかけて	にかけて-0113P=1xx=01-範囲-範囲-ニカケテ類	KNOW	1.71423695
247	にかけて	にかけて-0113P=1xx=01-範囲-範囲-ニカケテ類	WRITE	1.024879477
248	にかけて	にかけて-0113P=1xx=01-範囲-範囲-ニカケテ類	READ	1.237783852
249	にかけて	にかけて-0113P=1xx=01-範囲-範囲-ニカケテ類	SPEAK	0.972555547
250	にかけて	にかけて-0113P=1xx=01-範囲-範囲-ニカケテ類	LISTEN	1.114615841
251	にかけては	にかけては-0111P=2xx=24-対象-取り上げ-ニカケテ類	KNOW	1.641219084
252	にかけては	にかけては-0111P=2xx=24-対象-取り上げ-ニカケテ類	WRITE	0.666549709
253	にかけては	にかけては-0111P=2xx=24-対象-取り上げ-ニカケテ類	READ	0.941247189
254	にかけては	にかけては-0111P=2xx=24-対象-取り上げ-ニカケテ類	SPEAK	0.530857381
255	にかけては	にかけては-0111P=2xx=24-対象-取り上げ-ニカケテ類	LISTEN	0.891820358
256	にかけた	にかけた-0113D=3xx=53-範囲-範囲-ニカケテ類	KNOW	1.015614284
257	にかけた	にかけた-0113D=3xx=53-範囲-範囲-ニカケテ類	WRITE	0.339962969
258	にかけた	にかけた-0113D=3xx=53-範囲-範囲-ニカケテ類	READ	0.481188375
259	にかけた	にかけた-0113D=3xx=53-範囲-範囲-ニカケテ類	SPEAK	0.286584891
260	にかけた	にかけた-0113D=3xx=53-範囲-範囲-ニカケテ類	LISTEN	0.359996181
261	にかけ	にかけ-0113P=2xx=07-範囲-範囲-ニカケテ類	KNOW	0.779212301
262	にかけ	にかけ-0113P=2xx=07-範囲-範囲-ニカケテ類	WRITE	0.031084247
263	にかけ	にかけ-0113P=2xx=07-範囲-範囲-ニカケテ類	READ	0.295456797
264	にかけ	にかけ-0113P=2xx=07-範囲-範囲-ニカケテ類	SPEAK	0.13560382
265	にかけ	にかけ-0113P=2xx=07-範囲-範囲-ニカケテ類	LISTEN	0.218166868
266	にかけても	にかけても-0112P=3xx=25-対象-取り上げ-ニカケテ類	KNOW	1.259918429
267	にかけても	にかけても-0112P=3xx=25-対象-取り上げ-ニカケテ類	WRITE	0.257556485
268	にかけても	にかけても-0112P=3xx=25-対象-取り上げ-ニカケテ類	READ	0.452378316
269	にかけても	にかけても-0112P=3xx=25-対象-取り上げ-ニカケテ類	SPEAK	0.3508887
270	にかけても	にかけても-0112P=3xx=25-対象-取り上げ-ニカケテ類	LISTEN	0.315814987
271	にかける	にかける-0113D=2xx=46-範囲-範囲-ニカケテ類	KNOW	1.129215204
272	にかける	にかける-0113D=2xx=46-範囲-範囲-ニカケテ類	WRITE	0.325980967
273	にかける	にかける-0113D=2xx=46-範囲-範囲-ニカケテ類	READ	0.471913937
274	にかける	にかける-0113D=2xx=46-範囲-範囲-ニカケテ類	SPEAK	0.352817147
275	にかける	にかける-0113D=2xx=46-範囲-範囲-ニカケテ類	LISTEN	0.457727062
276	をめぐっての	をめぐっての-0121D=1xx=44-対象-関連-ヲメグッテ類	KNOW	1.401460787
277	をめぐっての	をめぐっての-0121D=1xx=44-対象-関連-ヲメグッテ類	WRITE	0.326640072
278	をめぐっての	をめぐっての-0121D=1xx=44-対象-関連-ヲメグッテ類	READ	0.537984327
279	をめぐっての	をめぐっての-0121D=1xx=44-対象-関連-ヲメグッテ類	SPEAK	0.01479329
280	をめぐっての	をめぐっての-0121D=1xx=44-対象-関連-ヲメグッテ類	LISTEN	0.351954581
281	をめぐる	をめぐる-0121D=2xx=46-対象-関連-ヲメグッテ類	KNOW	1.861315931
282	をめぐる	をめぐる-0121D=2xx=46-対象-関連-ヲメグッテ類	WRITE	0.794526998
283	をめぐる	をめぐる-0121D=2xx=46-対象-関連-ヲメグッテ類	READ	1.24511967
284	をめぐる	をめぐる-0121D=2xx=46-対象-関連-ヲメグッテ類	SPEAK	0.500531218
285	をめぐる	をめぐる-0121D=2xx=46-対象-関連-ヲメグッテ類	LISTEN	0.796147181
286	をめぐった	をめぐった-0121D=3xx=53-対象-関連-ヲメグッテ類	KNOW	1.252949912
287	をめぐった	をめぐった-0121D=3xx=53-対象-関連-ヲメグッテ類	WRITE	0.112408831
288	をめぐった	をめぐった-0121D=3xx=53-対象-関連-ヲメグッテ類	READ	0.342584597
289	をめぐった	をめぐった-0121D=3xx=53-対象-関連-ヲメグッテ類	SPEAK	-0.159210084
290	をめぐった	をめぐった-0121D=3xx=53-対象-関連-ヲメグッテ類	LISTEN	-0.028555371
291	をめぐって	をめぐって-0121P=1xx=01-対象-関連-ヲメグッテ類	KNOW	1.814723387
